institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
BGU,04.12.2023,"מתווה לקליטה בפקולטות לרפואה בארץ של סטודנטים הלומדים בחו""ל  וגויסו למלחמה בצו 8",https://www.bgu.ac.il/articles/admission-of-medical-students-from-abroad/,cooperative,yes,no,inter-university;international,policy;education;higher education;accreditation,The article mentions collaborative efforts to integrate military-recruited medical students and discusses accreditation.,401
BGU,28.11.2023,מחזירים את הצבע ואת החטופים,https://www.bgu.ac.il/articles/return-the-color-and-the-kidnapped/,neutral,no,no,none,art;humanitarian;awareness,No signs of competition or collaboration were found.,251
BGU,26.11.2023,Google Phd Fellowship לדוקטורנטית מהאוניברסיטה,https://www.bgu.ac.il/articles/google-phd-fellowship/,competitive,no,yes,none,research;scholarship;technology,The article emphasizes the exclusivity and prestige of the Google fellowship with its competitive selection process.,204
BGU,23.11.2023,הורים לילדים על הרצף האוטיסטי? אתם לא לבד,https://www.bgu.ac.il/articles/ancan-iron-swords-activities/,cooperative,yes,no,inter-university;industry,autism;healthcare;collaboration;research,The article highlights extensive collaboration with multiple clinical and academic centers across Israel.,351
BGU,23.11.2023,"מענק ERC סינרג'י היוקרתי ניתן לחוקר הכימיה, פרופ' גונן אשכנזי",https://www.bgu.ac.il/articles/gonen-ashkenasy-erc-synergy-grant/,cooperative,yes,no,international,chemistry;collaboration;innovation,The article highlights a prestigious grant for international collaboration in groundbreaking research.,216
BGU,22.11.2023,"בעת מלחמה, מרכז הספורט של האוניברסיטה משמש ''כעמוד תומך''",https://www.bgu.ac.il/articles/bgu-sport-center/,cooperative,yes,no,military;medical support,community support;military cooperation;healthcare support,The article highlights collaborative support provided to soldiers and medical staff.,254
BGU,20.11.2023,פרופ' מיכל בר אשר סיגל מונתה לתפקיד סגנית נשיא האוניברסיטה לקשרים בינלאומיים,https://www.bgu.ac.il/articles/vp-for-global-engagement-appointment/,mixed,yes,yes,inter-university;international,leadership;international_collaboration;achievements;academic_exchange;research_innovation,The article highlights both international collaborations and individual achievements,416
BGU,20.11.2023,''קריית חינוך'' נפתחה בקמפוס האוניברסיטה באילת,https://www.bgu.ac.il/articles/eilat-education-campus/,cooperative,yes,no,inter-university,student_support;crisis_response;community_engagement,The article highlights the cooperative efforts of the university in response to the crisis by supporting evacuees.,363
BGU,20.11.2023,חשיפה ביום בן-גוריון:,https://www.bgu.ac.il/articles/dbg-letter-unveiled/,neutral,no,no,none,history;diplomacy,No signs of competition or collaboration were found.,283
BGU,14.11.2023,"נשיא ""היברו יוניון קולג'"": ""ישראל לא עומדת לבדה""",https://www.bgu.ac.il/articles/huc-president-visit/,cooperative,yes,no,international,solidarity;higher education;international relations,The article emphasizes solidarity and the intention to build stronger partnerships between universities.,212
BGU,14.11.2023,מגדלור של תקווה בזמנים של חוסר ודאות,https://www.bgu.ac.il/articles/iron-doctors-female-venture-to-provide-remote-medical-care/,cooperative,yes,no,international,medical volunteering;remote healthcare;women in medicine,The article highlights a collaborative volunteer project involving medical professionals internationally.,290
BGU,07.11.2023,אוניברסיטת בן-גוריון בנגב מקימה חורשה לזכר הנופלים במלחמת חרבות ברזל והנרצחים במתקפת הטרור,https://www.bgu.ac.il/articles/memorial-grove/,neutral,no,no,none,commemoration;community engagement,No signs of competition or collaboration were found.,75
BGU,05.11.2023,אוניברסיטת בן-גוריון בנגב תומכת בסטודנטים במילואים ובתושבי העוטף,https://www.bgu.ac.il/articles/aid-fund-iron-swords/,cooperative,yes,no,international,support;community engagement;solidarity,The article highlights cooperation and support for the university community in partnership with friends in Israel and worldwide.,78
BGU,05.11.2023,פרופסור לאמנות מאוניברסיטת בן-גוריון בנגב מהדהד ביצירותיו את הטבח בקיבוץ בארי,https://www.bgu.ac.il/articles/art-professor-echoes-massacre-at-kibbutz-beeri-in-his-work/,neutral,no,no,none,art;trauma;recovery,No signs of competition or collaboration were found.,358
BGU,01.11.2023,מענה להסתה במוסדות האקדמיים בעולם,https://www.bgu.ac.il/articles/united-against-terrorism/,cooperative,yes,no,international,international cooperation;pro-Israel advocacy,The article highlights a global collaboration among students from different universities for a common cause.,577
BGU,30.10.2023,"בכירים באקדמיה הישראלית והעולמית בקריאה למזכ""ל האו""ם ""פעל לשחרור הילדים הישראלים החטופים בעזה כדי למנוע נזק בלתי הפיך""",https://www.bgu.ac.il/articles/free-our-kids/,cooperative,yes,no,international,child protection;trauma;humanitarian appeal,The article highlights international collaboration between experts to address a humanitarian issue.,494
BGU,25.10.2023,10 מיליון אירו מענק למחקר בינלאומי בהשתתפות המכונים לחקר המדבר באוניברסיטת בן-גוריון בנגב,https://www.bgu.ac.il/articles/ten-million-euro-grant/,cooperative,yes,no,international,research;ecosystems;innovation,The article highlights international collaboration among researchers for a study on ecological systems.,254
BGU,24.10.2023,המרכז לסימולציה רפואית בבן-גוריון מכשיר צוותים רפואיים שגויסו בצו 8,https://www.bgu.ac.il/articles/iron-swords-medical-simulation-center-in-action/,,yes,inter-university;international,emergency medicine;training;simulation;innovation,The article highlights international volunteer doctors and collaborative training efforts.,ERR,274
BGU,23.10.2023,חיבוק חם מקמפוס אילת,https://www.bgu.ac.il/articles/eilat-campus-warm-hug/,cooperative,yes,no,none,support;community;crisis response,The article highlights the university's efforts in supporting displaced residents through collaborative efforts.,304
BGU,10.10.2023,צו 8: אוניברסיטת בן-גוריון בנגב למען התושבים וכוחות הביטחון,https://www.bgu.ac.il/articles/bgu-iron-swords/,cooperative,yes,no,inter-university;industry;international,community_support;emergency_response;medical_assistance;childcare_support;logistics,The article emphasizes community efforts and collaboration in response to a crisis.,655
BGU,28.09.2023,השפעת כוח המשיכה על אנטי-חומר:  נמדדה נפילה חופשית של אטומי אנטי-מימן,https://www.bgu.ac.il/articles/influence-of-gravity-on-antimatter/,cooperative,yes,no,international,physics;antimatter;gravity,No signs of competition were found; the article focuses on cooperative international research.,1082
BGU,21.09.2023,על רקע השיח הפוליטי בארץ: 'המחשבה הפוליטית של דוד בן-גוריון',https://www.bgu.ac.il/articles/ben-gurion-political-thought/,neutral,no,no,none,history;political thought;Israeli society,No signs of competition or collaboration were found.,283
BGU,19.09.2023,בני אדם VS רשתות - האם רשתות נוירונים מלאכותיות מבינות שפה כמונו?,https://www.bgu.ac.il/articles/humans-vs-chatbots/,cooperative,yes,no,inter-university,language processing;neural networks;human cognition,The article is informative and focuses on research findings without highlighting competition or collaboration.,456
BGU,12.09.2023,"הטוב, הרע והביזאר: הקורסים המיוחדים ביותר באוניברסיטה, גרסת תשפ""ד",https://www.bgu.ac.il/articles/special-courses-2023/,neutral,no,no,none,education;courses,No signs of competition or collaboration were found.,527
BGU,11.09.2023,מסיום התואר היישר לממשלה,https://www.bgu.ac.il/articles/exceptional-minds/,competitive,no,yes,none,environmental science;government;higher education,The article highlights the prestigious selection and achievements of Ben-Gurion University graduates in a competitive national program.,279
